TMLP_ID	TMLP_ML_ID	TMLP_PART_ID
3610	8828	759
3611	8829	657
3612	8830	759
3613	8831	661
3614	8832	661
3615	8833	759
3616	8834	639
3617	8835	759
3618	8836	759
3619	8837	639
3620	8838	639
3621	8839	639
3622	8840	667
3623	8841	667
3624	8842	665
3625	8843	665
3626	8844	665
3627	8845	665
3628	8846	665
3629	8847	665
3630	8848	665
3631	8849	667
3632	8850	759
3633	8851	759
3634	8852	759
3635	8853	656
3636	8854	656
3637	8855	656
3638	8856	667
3639	8857	656
3640	8858	667
3641	8859	656
3642	8860	656
3643	8861	667
3644	8862	667
3645	8863	656
3646	8864	667
3647	8865	667
3648	8866	656
3649	8867	656
3650	8868	656
3651	8869	656
3652	8870	656
3653	8871	667
3654	8872	667
3655	8873	667
3656	8874	667
3657	8875	667
3658	8876	667
3659	8877	667
3660	8878	667
3661	8879	667
3662	8880	667
3663	8881	667
3664	8882	667
3665	8883	667
3666	8884	667
3667	8885	667
3668	8886	667
3669	8887	667
3670	8888	759
3671	8889	656
3672	8890	656
3673	8891	656
3674	8892	656
3675	8893	656
3676	8894	759
3677	8895	671
3678	8896	671
3679	8897	671
3680	8898	671
3681	8899	671
3682	8900	671
3683	8901	671
3684	8902	671
3685	8903	671
3686	8904	671
3687	8905	671
3688	8906	671
3689	8907	671
3690	8908	671
3691	8909	671
3692	8910	671
3693	8911	671
3694	8912	671
3695	8913	671
3696	8914	671
3697	8915	671
3698	8916	671
3699	8917	759
3700	8918	671
3701	8919	671
3702	8920	671
3703	8921	671
3704	8922	671
3705	8923	671
3706	8924	759
3707	8925	759
3708	8926	667
3709	8927	671
3710	8928	671
3711	8929	671
3712	8930	671
3713	8931	672
3714	8932	672
3715	8933	672
3716	8934	672
3717	8935	672
3718	8936	672
3719	8937	672
3720	8938	672
3721	8939	672
3722	8940	672
3723	8941	672
3724	8942	672
3725	8943	672
3726	8944	666
3727	8945	666
3728	8946	672
3729	8947	672
3730	8948	672
3731	8949	672
3732	8950	672
3733	8951	672
3734	8952	759
3735	8953	759
3736	8954	759
3737	8955	759
3738	8956	672
3739	8957	672
3740	8958	657
3741	8959	657
3742	8960	672
3743	8961	672
3744	8962	672
3745	8963	672
3746	8964	672
3747	8965	672
3748	8966	672
3749	8967	672
3750	8968	661
3751	8969	661
3752	8970	661
3753	8971	661
3754	8972	672
3755	8973	599
3756	8974	709
3757	8975	709
3758	8976	709
3759	8977	709
3760	8978	709
3761	8979	759
3762	8980	759
3763	8981	759
3764	8982	709
3765	8983	709
3766	8984	709
3767	8985	709
3768	8986	709
3769	8987	709
3770	8988	709
3771	8989	709
3772	8990	709
3773	8991	759
3774	8992	709
3775	8993	709
3776	8994	709
3777	8995	709
3778	8996	709
3779	8997	709
3780	8998	709
3781	8999	709
3782	9000	759
3783	9001	759
3784	9002	709
3785	9003	759
3786	9004	759
3787	9005	759
3788	9006	759
3789	9007	759
3790	9008	759
3791	9009	759
3792	9010	709
3793	9012	709
3794	9013	709
3795	9014	709
3796	9015	759
3797	9016	759
3798	9017	759
3799	9018	759
3800	9019	759
3801	9020	759
3802	9021	759
3803	9022	599
3804	9023	600
3805	9024	646
3806	9025	657
3807	9026	667
3808	9027	667
3809	9028	667
3810	9029	667
3811	9030	667
3812	9031	656
3813	9032	656
3814	9033	671
3815	9034	671
3816	9035	671
3817	9036	740
3818	9037	709
3819	9038	655
3820	9039	655
3821	9040	655
3822	9041	709
3823	9042	709
3824	9043	709
3825	9044	709
3826	9045	709
3827	9046	709
3828	9047	709
3829	9049	759
3830	9050	759
3831	9051	759
3832	9052	759
3833	9053	759
3834	9054	721
3835	9055	721
3836	9056	759
3837	9057	721
3838	9058	721
3839	9059	600
3840	9060	716
3841	9061	716
3842	9062	721
3843	9063	721
3844	9064	721
3845	9065	721
3846	9066	686
3847	9067	724
3848	9068	720
3849	9069	715
3850	9070	666
3851	9071	592
3852	9072	626
3853	9073	626
3854	9074	655
3855	9075	665
3856	9076	665
3857	9077	709
3858	9078	709
3859	9079	712
3860	9080	712
3861	9081	724
3862	9082	724
3863	9083	738
3864	9084	738
3865	9085	741
3866	9086	741
3867	9087	766
3868	9088	766
3869	9089	678
3870	9090	678
3871	9091	589
3872	9092	589
3873	9093	593
3874	9094	593
3875	9095	596
3876	9096	596
3877	9097	595
3878	9098	595
3879	9099	594
3880	9100	594
3881	9101	597
3882	9102	597
3883	9103	599
3884	9104	599
3885	9105	600
3886	9106	600
3887	9107	601
3888	9108	601
3889	9109	602
3890	9110	602
3891	9111	763
3892	9112	763
3893	9113	605
3894	9114	605
3895	9115	598
3896	9116	598
3897	9117	616
3898	9118	616
3899	9119	617
3900	9120	617
3901	9121	618
3902	9122	618
3903	9123	620
3904	9124	620
3905	9125	606
3906	9126	606
3907	9127	622
3908	9128	623
3909	9129	623
3910	9130	624
3911	9131	624
3912	9132	653
3913	9133	653
3914	9134	652
3915	9135	652
3916	9136	653
3917	9137	653
3918	9138	646
3919	9139	646
3920	9140	648
3921	9141	648
3922	9142	656
3923	9143	656
3924	9144	658
3925	9145	658
3926	9146	657
3927	9147	657
3928	9148	666
3929	9149	666
3930	9150	660
3931	9151	660
3932	9152	661
3933	9153	661
3934	9154	639
3935	9155	639
3936	9156	663
3937	9157	663
3938	9158	664
3939	9159	666
3940	9160	666
3941	9161	726
3942	9162	667
3943	9163	656
3944	9164	656
3945	9165	775
3946	9166	775
3947	9167	775
3948	9168	775
3949	9170	657
3950	9171	657
3951	9172	739
3952	9173	671
3953	9174	708
3954	9175	708
3955	9176	705
3956	9177	705
3957	9178	707
3958	9179	707
3959	9180	702
3960	9181	702
3961	9182	711
3962	9183	711
3963	9184	714
3964	9185	714
3965	9186	713
3966	9187	713
3967	9188	703
3968	9189	703
3969	9190	709
3970	9191	709
3971	9192	764
3972	9193	764
3973	9194	715
3974	9195	715
3975	9196	717
3976	9197	717
3977	9198	718
3978	9199	718
3979	9200	719
3980	9201	719
3981	9202	720
3982	9203	720
3983	9204	721
3984	9205	721
3985	9206	765
3986	9207	765
3987	9208	723
3988	9209	723
3989	9210	725
3990	9211	725
3991	9212	726
3992	9213	726
3993	9214	716
3994	9215	716
3995	9216	732
3996	9217	732
3997	9218	733
3998	9219	733
3999	9220	711
4000	9221	711
4001	9222	736
4002	9223	736
4003	9224	737
4004	9225	737
4005	9226	739
4006	9227	739
4007	9228	740
4008	9229	740
4009	9230	719
4010	9231	719
4011	9232	682
4012	9233	682
4013	9234	677
4014	9235	677
4015	9236	678
4016	9237	678
4017	9238	683
4018	9239	683
4019	9240	678
4020	9241	677
4021	9242	677
4022	9243	678
4023	9244	586
4024	9245	586
4025	9246	686
4026	9247	686
4027	9248	687
4028	9249	687
4029	9250	688
4030	9251	688
4031	9252	593
4032	9253	593
4033	9254	661
4034	9255	661
4035	9256	759
4036	9257	601
4037	9258	778
4038	9259	778
4039	9260	778
4040	9261	778
4041	9262	778
4042	9263	778
4043	9264	778
4044	9265	778
4045	9266	778
4046	9267	778
4047	9268	778
4048	9269	778
4049	9270	778
4050	9271	778
4051	9272	778
4052	9273	778
4053	9274	778
4054	9275	759
4055	9276	759
4056	9277	759
4057	9278	759
4058	9279	759
4059	9280	759
4060	9281	759
4061	9282	778
4062	9283	778
4063	9284	778
4064	9285	778
4065	9286	778
4066	9287	778
4067	9288	778
4068	9289	778
4069	9290	759
4070	9291	759
4071	9292	778
4072	9293	778
4073	9294	778
4074	9295	778
4075	9296	759
4076	9298	759
4077	9299	677
4078	9302	678
4079	9303	678
4080	9304	678
4081	9305	678
4082	9306	678
4083	9307	678
4084	9308	601
4085	9309	601
4086	9311	601
4087	9312	601
4088	9313	601
4089	9314	601
4090	9315	601
4091	9316	601
4092	9317	601
4093	9318	601
4094	9319	759
4095	9320	625
4096	9321	601
4097	9322	759
4098	9323	759
4099	9324	759
4100	9325	601
4101	9326	759
4102	9327	672
4103	9328	759
4104	9330	779
4105	9331	779
4106	9332	779
4107	9333	779
4108	9334	779
4109	9337	677
4110	9338	780
4111	9339	780
4112	9340	780
4113	9341	780
4114	9342	780
4115	9343	780
4116	9344	780
4117	9345	780
4118	9346	780
4119	9347	780
4120	9348	780
4121	9349	780
4122	9350	780
4123	9351	780
4124	9352	780
4125	9353	780
4126	9354	780
4127	9355	780
4128	9356	780
4129	9357	780
4130	9358	747
4131	9359	780
4132	9360	780
4133	9361	780
4134	9362	780
4135	9363	780
4136	9364	780
4137	9365	780
4138	9366	780
4139	9367	780
4140	9368	759
4141	9369	780
4142	9370	759
4143	9371	780
4144	9372	780
4145	9373	780
4146	9374	780
4147	9375	780
4148	9376	780
4149	9377	666
4150	9379	779
4151	9380	779
4152	9381	779
4153	9382	779
4154	9383	779
4155	9384	779
4156	9385	779
4157	9386	779
4158	9387	779
4159	9388	779
4160	9389	779
4161	9390	779
4162	9391	779
4163	9392	779
4164	9393	779
4165	9394	779
4166	9395	779
4167	9396	779
4168	9397	779
4169	9398	779
4170	9399	779
4171	9400	779
4172	9401	781
4173	9403	781
4174	9404	781
4175	9405	781
4176	9406	781
4177	9407	781
4178	9408	781
4179	9409	781
4180	9410	781
4181	9411	781
4182	9412	781
4183	9413	781
4184	9414	781
4185	9415	781
4186	9416	782
4187	9417	782
4188	9418	782
4189	9419	782
4190	9420	782
4191	9421	782
4192	9422	782
4193	9423	782
4194	9424	782
4195	9425	782
4196	9426	782
4197	9427	782
4198	9428	782
4199	9429	782
4200	9430	782
4201	9431	782
4202	9432	782
4203	9433	782
4204	9434	782
4205	9435	782
4206	9436	782
4207	9437	782
4208	9438	782
4209	9441	783
4210	9442	783
4211	9443	783
4212	9444	783
4213	9445	783
4214	9446	783
4215	9447	783
4216	9448	783
4217	9449	783
4218	9450	783
4219	9451	783
4220	9452	783
4221	9453	783
4222	9454	783
4223	9455	783
4224	9456	783
4225	9457	783
4226	9458	783
4227	9459	783
4228	9460	783
4229	9461	783
4230	9462	783
4231	9463	784
4232	9464	784
4233	9465	784
4234	9466	784
4235	9467	784
4236	9468	784
4237	9469	784
4238	9470	784
4239	9471	784
4240	9472	784
4241	9473	784
4242	9474	784
4243	9475	784
4244	9476	784
4245	9477	784
4246	9478	784
4247	9479	784
4248	9480	784
4249	9481	784
4250	9482	784
4251	9483	784
4252	9484	784
4253	9485	784
4254	9486	784
4255	9487	784
4256	9488	784
4257	9489	784
4258	9490	784
4259	9491	784
4260	9492	784
4261	9493	784
4262	9494	784
4263	9495	784
4264	9497	665
4265	9498	702
4266	9499	678
4267	9500	672
4268	9504	785
4269	9505	785
4270	9506	785
4271	9507	785
4272	9508	785
4273	9509	785
4274	9510	785
4275	9511	785
4276	9512	785
4277	9513	785
4278	9514	785
4279	9515	785
4280	9516	785
4281	9517	785
4282	9518	785
4283	9519	785
4284	9520	785
4285	9521	785
4286	9522	785
4287	9523	785
4288	9524	785
4289	9525	785
4290	9526	785
4291	9527	785
4292	9528	785
4293	9529	785
4294	9530	785
4295	9531	785
4296	9532	785
4297	9533	785
4298	9534	785
4299	9535	785
4300	9536	785
4301	9537	785
4302	9538	785
4303	9540	785
4304	9541	785
4305	9542	785
4306	9543	785
4307	9544	785
4308	9545	785
4309	9546	785
4310	9547	785
4311	9548	785
4312	9549	785
4313	9550	785
4314	9551	785
4315	9552	785
4316	9553	785
4317	9554	785
4318	9555	785
4319	9556	785
4320	9557	785
4321	9558	785
4322	9559	785
4323	9560	785
4324	9561	786
4325	9563	786
4326	9564	786
4327	9565	786
4328	9566	786
4329	9567	786
4330	9568	786
4331	9569	786
4332	9570	786
4333	9571	786
4334	9572	786
4335	9573	786
4336	9574	786
4337	9575	786
4338	9576	786
4339	9577	786
4340	9578	786
4341	9579	786
4342	9580	786
4343	9581	786
4344	9582	786
4345	9583	786
4346	9584	786
4347	9585	786
4348	9586	786
4349	9587	786
4350	9588	786
4351	9589	786
4352	9590	786
4353	9591	786
4354	9592	786
4355	9593	786
4356	9594	786
4357	9595	786
4358	9596	786
4359	9597	786
4360	9598	786
4361	9599	786
4362	9600	786
4363	9601	786
4364	9602	786
4365	9603	787
4366	9604	787
4367	9605	787
4368	9606	787
4369	9607	787
4370	9608	787
4371	9609	787
4372	9610	787
4373	9611	787
4374	9612	787
4375	9613	787
4376	9614	787
4377	9615	787
4378	9616	787
4379	9617	787
4380	9618	787
4381	9619	787
4382	9620	787
4383	9621	787
4384	9622	787
4385	9623	787
4386	9624	787
4387	9625	787
4388	9626	787
4389	9627	787
4390	9628	787
4391	9629	787
4392	9630	787
4393	9631	787
4394	9632	787
4395	9633	787
4396	9634	787
4397	9635	787
4398	9636	787
4399	9637	787
4400	9638	787
4401	9640	787
4402	9641	787
4403	9642	787
4404	9643	787
4405	9645	788
4406	9646	788
4407	9647	788
4408	9648	788
4409	9649	788
4410	9650	788
4411	9651	788
4412	9652	788
4413	9653	788
4414	9654	788
4415	9655	788
4416	9656	788
4417	9657	788
4418	9658	788
4419	9659	788
4420	9660	788
4421	9661	788
4422	9662	788
4423	9663	788
4424	9664	788
4425	9665	788
4426	9666	788
4427	9667	788
4428	9668	788
4429	9669	788
4430	9670	788
4431	9671	788
4432	9672	788
4433	9673	788
4434	9674	788
4435	9675	788
4436	9676	788
4437	9677	788
4438	9678	788
4439	9679	788
4440	9680	788
4441	9681	788
4442	9682	788
4443	9683	788
4444	9684	788
4445	9685	788
4446	9686	788
4447	9687	788
4448	9688	786
4449	9689	788
4450	9690	788
4451	9691	788
4452	9692	788
4453	9693	788
4454	9694	788
4455	9695	788
4456	9696	788
4457	9697	788
4458	9698	788
4459	9699	788
4460	9700	788
4461	9701	788
4462	9702	788
4463	19644	10788
4464	19645	10788
4465	19646	10788
4466	19647	10788
4467	19648	10788
4468	19649	10788
4469	19650	10788
4470	19651	10788
4471	19652	10788
4472	19653	10788
4473	19654	10788
4474	19655	10788
4475	19656	10788
4476	19657	10788
4477	19658	10788
4478	19659	10788
4479	19660	10788
4480	19661	10788
4481	19662	10788
4482	19663	10788
4483	19664	10788
4484	19665	10788
4485	19666	10788
4486	19667	10788
4487	19668	10788
4488	19669	10788
4489	19670	10788
4490	19672	10788
4491	19673	10788
4492	19674	10788
4493	19675	10788
4494	19676	10788
4495	19677	10788
4496	19678	10788
4497	19679	10788
4498	19680	10788
4499	19681	10788
4500	19682	10789
4501	19683	10789
4502	19684	10789
4503	19685	10789
4504	19686	10789
4505	19687	10789
4506	19688	10789
4507	19689	10789
4508	19690	10789
4509	19691	10789
4510	19692	10789
4511	19693	10789
4512	19694	10789
4513	19695	10789
4514	19696	10789
4515	19697	10789
4516	19698	10789
4517	19699	10789
4518	19700	10789
4519	19701	10789
4520	19702	10789
4521	19704	10789
4522	19705	10789
4523	19706	10789
4524	19707	10789
4525	19708	10789
4526	19709	10789
4527	19710	10790
4528	19711	10790
4529	19712	10790
4530	19713	10790
4531	19714	10790
4532	19715	10790
4533	19716	10790
4534	19717	10790
4535	19718	10790
4536	19719	10790
4537	19720	10790
4538	19721	10790
4539	19722	10790
4540	19723	10790
4541	19724	10790
4542	19725	10790
4543	19726	10790
4544	19727	10790
4545	19728	10790
4546	19729	10790
4547	19730	10790
4548	19731	10790
4549	19733	10790
4550	19734	10790
4551	19735	10790
4552	19736	10790
4553	19737	10790
4554	19738	10790
4555	19739	10790
4556	19740	10790
4557	19741	10790
4558	19742	10790
4559	19743	10790
4560	19744	10790
4561	19745	10790
4562	19746	10790
4563	19747	10790
4564	19748	10790
4565	19749	10790
4566	19750	10790
4567	19751	10790
4568	19752	10790
4569	19753	10790
4570	19754	759
4571	19755	665
4572	19756	580
4573	19757	580
4574	19758	580
4575	19759	580
4576	19760	580
4577	19761	580
4578	19762	580
4579	19763	580
4580	19764	580
4581	19766	697
4582	19767	697
4583	19768	697
4584	19769	697
4585	19770	697
4586	19771	697
4587	19772	697
4588	19773	697
4589	19774	697
4590	19775	697
4591	19776	697
4592	19777	697
4593	19778	697
4594	19779	697
4595	19780	697
4596	19781	697
4597	19782	640
4598	19783	640
4599	19784	640
4600	19785	640
4601	19786	640
4602	19787	640
4603	19788	640
4604	19789	640
4605	19790	640
4606	19791	640
4607	19792	640
4608	19793	640
4609	19794	640
4610	19795	640
4611	19796	640
4612	19797	640
4613	19798	640
4614	19799	640
4615	19800	640
4616	19801	640
4617	19802	640
4618	19803	640
4619	19804	640
4620	19805	640
4621	19806	640
4622	19807	640
4623	19808	640
4624	19809	640
4625	19813	759
4626	19814	591
4627	19815	591
4628	19816	591
4629	19818	10792
4630	19819	10792
4631	19820	10792
4632	19821	10792
4633	19822	10792
4634	19823	10792
4635	19824	10792
4636	19825	10792
4637	19826	10792
4638	19827	10792
4639	19828	10792
4640	19829	10792
4641	19830	10792
4642	19831	10792
4643	19832	10792
4644	19833	10792
4645	19834	10792
4646	19835	10792
4647	19836	10792
4648	19837	10792
4649	19838	10792
4650	19839	10792
4651	19840	10792
4652	19841	10792
4653	19842	622
4654	19843	10792
4655	19844	595
4656	19845	595
4657	19846	595
4658	19847	595
4659	19848	10793
4660	19849	10793
4661	19850	10793
4662	19851	10793
4663	19852	10793
4664	19853	10793
4665	19854	10793
4666	19855	10793
4667	19856	10793
4668	19857	10793
4669	19858	10793
4670	19859	10793
4671	19860	10793
4672	19861	10793
4673	19862	10793
4674	19863	10793
4675	19864	10793
4676	19865	10793
4677	19866	10793
4678	19867	10793
4679	19868	10793
4680	19869	10793
4681	19870	10793
4682	19871	10793
4683	19872	10793
4684	19873	10793
4685	19874	10793
4686	19875	10793
4687	19876	10793
4688	19877	10793
4689	19878	10793
4690	19879	10793
4691	19880	10793
4692	19881	10793
4693	19884	10794
4694	19885	10794
4695	19886	10794
4696	19887	10794
4697	19888	10794
4698	19892	678
4699	19893	678
4700	19895	678
4701	19896	621
4702	19897	621
4703	19900	10794
4704	19901	10794
4705	19902	10794
4706	19903	10794
4707	19904	10794
4708	19905	10794
4709	19906	10794
4710	19907	10794
4711	19908	10794
4712	19909	10794
4713	19910	10794
4714	19911	10794
4715	19912	739
4716	19913	739
4717	19914	10794
4718	19915	10794
4719	19916	10794
4720	19917	10794
4721	19918	10794
4722	19919	10794
4723	19920	10794
4724	19921	10794
4725	19922	10794
4726	19923	10794
4727	19924	599
4728	19925	599
4729	19926	599
4730	19927	616
4731	19928	616
4732	19929	616
4733	19930	594
4734	19931	594
4735	19932	594
4736	19933	594
4737	19934	605
4738	19935	605
4739	19936	605
4740	19938	600
4741	19939	600
4742	19940	600
4743	19941	723
4744	19942	10794
4745	19943	10794
4746	19944	10794
4747	19945	10794
4748	19946	10794
4749	19947	10794
4750	19948	10794
4751	19949	10794
4752	19950	10794
4753	19951	10794
4754	19952	10794
4755	19953	10794
4756	19954	10794
4757	19955	10794
4758	19956	10794
4759	19957	10794
4760	19958	10794
4761	19959	10794
4762	19960	10794
4763	19961	10794
4764	19962	10794
4765	19963	10794
4766	19964	10794
4767	19965	10794
4768	19967	10795
4769	19968	10795
4770	19969	10795
4771	19970	10795
4772	19971	10795
4773	19972	10795
4774	19973	10795
4775	19974	10795
4776	19975	10795
4777	19976	10795
4778	19977	10795
4779	19978	10795
4780	19979	10795
4781	19980	10795
4782	19981	10795
4783	19982	10795
4784	19983	10795
4785	19984	10795
4786	19985	601
4787	19986	601
4788	19987	10795
4789	19988	10795
4790	19989	10795
4791	19990	10795
4792	19991	10795
4793	19992	10795
4794	19993	10795
4795	19994	10795
4796	19995	10796
4797	19996	10796
4798	19997	10795
4799	19998	10795
4800	20000	10796
4801	20001	10796
4802	20002	10796
4803	20003	10796
4804	20004	10796
4805	20005	10796
4806	20006	10796
4807	20007	10796
4808	20008	10796
4809	20009	10796
4810	20010	10796
4811	20011	10796
4812	20012	10796
4813	20013	10796
4814	20014	10796
4815	20015	10796
4816	20016	10796
4817	20017	10796
4818	20018	10796
4819	20019	10796
4820	20020	10796
4821	20021	10796
4822	20022	10796
4823	20023	10796
4824	20025	10797
4825	20026	10797
4826	20027	10797
4827	20028	10797
4828	20029	10797
4829	20030	10797
4830	20031	10797
4831	20032	10797
4832	20033	10797
4833	20034	10797
4834	20035	10797
4835	20036	10797
4836	20037	10797
4837	20038	10797
4838	20039	10797
4839	20040	10797
4840	20041	10797
4841	20042	10797
4842	20043	10797
4843	20044	10797
4844	20045	10797
4845	20046	10797
4846	20047	10797
4847	20048	10797
4848	20049	10797
4849	20050	10797
4850	20051	10797
4851	20052	10797
4852	20053	10797
4853	20054	10797
4854	30055	10797
4855	30056	10797
4856	30057	10797
4857	30058	10797
4858	30059	10797
4859	30060	10797
4860	30061	10797
4861	30062	10797
4862	30063	10797
4863	30064	10797
4864	30065	10797
4865	30066	10797
4866	30067	10797
4867	30068	10797
4868	30069	10797
4869	30070	10797
4870	30071	10797
4871	30072	10797
4872	30073	10797
4873	30074	10797
4874	30075	10797
4875	30076	779
4876	30078	20798
4877	30079	20798
4878	30080	20798
4879	30081	20798
4880	30082	20798
4881	30083	20798
4882	30084	20798
4883	30085	20798
4884	30086	20798
4885	30087	20798
4886	30088	20798
4887	30089	20798
4888	30090	20798
4889	30091	20798
4890	30092	20798
4891	30093	20798
4892	30094	20798
4893	30095	20798
4894	30096	20798
4895	30097	20798
4896	30098	20798
4897	30099	20798
4898	30100	20798
4899	30101	20798
4900	30102	20798
4901	30103	20798
4902	30104	20798
4903	30105	20798
4904	30106	20798
4905	30107	20798
4906	30108	20798
4907	30109	20798
4908	30110	20798
4909	30111	20798
4910	30112	20798
4911	30113	20798
4912	30114	20798
4913	30115	20798
4914	9169	775
4915	30116	775
4916	30118	738
4917	30119	675
4918	30120	675
4919	30121	675
4920	30122	675
4921	30123	675
4922	30124	675
4923	30125	675
4924	40119	621
4925	40120	20799
4926	40121	20799
4927	40122	20799
4928	40123	20799
4929	40124	20799
4930	40125	20799
4931	40126	20799
4932	40127	20799
4933	40128	20799
4934	40129	20799
4935	40130	20799
4936	40131	20799
4937	40132	20799
4938	40133	20799
4939	40134	20799
4940	40135	20799
4941	40136	20799
4942	40137	20799
4943	40138	20799
4944	40139	20799
4945	40140	20799
4946	40141	20799
4947	40142	20799
4948	40143	20799
4949	40144	20799
4950	40145	20799
4951	40146	20799
4952	40148	20799
4953	40149	20799
4954	40150	20799
4955	40151	20799
4956	40152	671
4957	40153	759
4958	40154	759
4959	40155	759
4960	40156	759
4961	40157	759
4962	40158	759
4963	40159	759
4964	40160	759
4965	40161	759
4966	40162	759
4967	40163	20800
4968	40164	20800
4969	40165	20800
4970	40166	20800
4971	40167	20800
4972	40168	20800
4973	40169	20800
4974	40170	20800
4975	40171	20800
4976	40172	20800
4977	40173	20800
4978	40174	20800
4979	40175	20800
4980	40176	20800
4981	40177	20800
4982	40178	20800
4983	40179	20800
4984	40180	20800
4985	40181	20800
4986	40182	20800
4987	40183	20800
4988	40184	20800
4989	40185	20800
4990	40186	20800
4991	40187	20800
4992	40188	20800
4993	40189	20800
4994	40190	20800
4995	40191	20800
4996	40192	20800
4997	40193	20800
4998	40194	20800
4999	40195	20800
5000	40196	20800
5001	40197	20800
5002	40198	20800
5003	40199	20800
5004	40200	20800
5005	40201	20800
5006	40202	20800
5007	40203	20800
5008	40204	20800
5009	40205	20800
5010	40206	20800
5011	40208	759
5012	40209	759
5013	40210	759
5014	40211	759
5015	40212	20800
5016	40213	759
5017	40214	759
5018	40215	759
5019	40216	759
5020	40217	759
5021	40218	759
5022	40219	759
5023	40220	759
5024	40221	759
5025	40222	759
5026	40223	20801
5027	40224	20801
5028	40225	20801
5029	40226	20801
5030	40227	20801
5031	40228	20801
5032	40229	20801
5033	40230	20801
5034	40231	20801
5035	40232	20801
5036	40233	20801
5037	40234	20801
5038	40235	20801
5039	40236	20801
5040	40237	20801
5041	40239	759
5042	40240	759
5043	40241	759
5044	40242	759
5045	40243	759
5046	40244	759
5047	40245	759
5048	40246	759
5049	40247	573
5050	50247	759
5051	50248	759
5052	50249	605
5053	50250	667
5054	50251	667
5055	50252	667
5056	50253	667
5057	50254	667
5058	50255	667
5059	50256	667
5060	50257	667
5061	50258	20799
5062	50259	20799
5063	50260	623
5064	50261	623
5065	50262	623
5066	50263	623
5067	50264	623
5068	50265	623
5069	50266	623
5070	50267	623
5071	50268	623
5072	50269	661
5073	50270	661
5074	50271	621
5075	50272	621
5076	50273	621
5077	50274	621
5078	50275	621
5079	50276	719
5080	50277	719
5081	50278	719
5082	50279	621
5083	50280	661
5084	50281	20802
5085	50282	20802
5086	50283	580
5087	50284	585
5088	50285	585
5089	50286	602
5090	50287	602
5091	50288	657
5092	50289	602
5093	50290	602
5094	50291	602
5095	50292	602
5096	50293	602
5097	50294	602
5098	50295	715
5099	50296	715
5100	50297	732
5101	50298	732
5102	50299	732
5103	50300	732
5104	50301	732
5105	50302	732
5106	50303	723
5107	50304	723
5108	50305	723
5109	50306	723
5110	50307	723
5111	50308	640
5112	50309	640
5113	50310	759
5114	50311	759
5115	50312	759
5116	50313	759
5117	50314	759
5118	50315	640
5119	50316	640
5120	50317	640
5121	50318	640
5122	50319	759
5123	50320	646
5124	50321	646
5125	50322	646
5126	50323	586
5127	50324	687
5128	50325	737
5129	50326	20802
5130	50327	20802
5131	50328	20802
5132	50329	20802
5133	50330	20802
5134	50331	20802
5135	50332	20802
5136	50333	20802
5137	50334	20802
5138	50335	20802
5139	50336	20802
5140	50337	20802
5141	50338	20802
5142	50339	20802
5143	50340	20802
5144	50341	20802
5145	50342	20802
5146	50343	20802
5147	50344	20802
5148	50345	20802
5149	50350	759
5150	50351	759
5151	50352	759
5152	50354	759
5153	50355	759
5154	50356	759
5155	50357	759
5156	50358	759
5157	50359	759
5158	50360	759
5159	50361	759
5160	50362	759
5161	50363	759
5162	50366	20802
5163	50367	759
5164	50368	759
5165	50369	20802
5166	50370	601
5167	50371	661
5168	50372	623
5169	50373	671
5170	50374	602
5171	50375	663
5172	50376	603
5173	50379	617
5174	50380	667
5175	50381	617
5176	50382	585
5177	50383	646
5178	50384	626
5179	50386	606
5180	50387	665
5181	50388	605
5182	50389	581
5183	50390	600
5184	50391	591
5185	50392	763
5186	50393	595
5187	50394	597
5188	50395	599
5189	50396	598
5190	50397	616
5191	50398	618
5192	50399	621
5193	50403	622
5194	50404	678
5195	50405	586
5196	50406	675
5197	50407	686
5198	50408	687
5199	50409	688
5200	50410	677
5201	50411	683
5202	50413	785
5203	50414	699
5204	50415	697
5205	50416	703
5206	50417	709
5207	50418	707
5208	50419	702
5209	50420	711
5210	50421	713
5211	50422	715
5212	50423	716
5213	50424	717
5214	50425	718
5215	50426	720
5216	50427	721
5217	50428	724
5218	50429	719
5219	50430	726
5220	50431	10800
5221	50432	725
5222	50433	732
5223	50434	733
5224	50435	736
5225	50436	737
5226	50437	714
5227	50438	739
5228	50439	740
5229	50440	741
5230	50441	766
5231	50442	788
5232	50443	10790
5233	50444	10795
5234	50445	10796
5235	50446	738
5236	50447	708
5237	50448	705
5238	50449	712
5239	50450	698
5240	50451	589
5241	50452	592
5242	50453	593
5243	50454	596
5244	50455	594
5245	50456	620
5246	50457	624
5247	50458	625
5248	50459	780
5249	50460	786
5250	50461	10788
5251	50462	10793
5252	50463	10794
5253	50464	10797
5254	50465	652
5255	50466	648
5256	50467	653
5257	50468	656
5258	50469	657
5259	50470	666
5260	50471	660
5261	50472	639
5262	50473	672
5263	50474	747
5264	50475	655
5265	50476	658
5266	50477	787
5267	50478	10789
5268	50479	697
5269	50482	781
5270	50483	781
5271	50484	781
5272	50485	781
5273	50486	781
5274	50487	781
5275	50488	781
5276	50489	781
5277	50490	781
5278	50491	781
5279	50492	781
5280	50493	781
5281	50494	781
5282	50495	781
5283	50496	781
5284	50497	781
5285	50498	781
5286	50499	781
5287	50500	781
5288	50501	781
5289	50502	781
5290	50503	781
5291	50504	781
5292	50505	781
5293	50507	781
5294	9402	781
